Screen Name,Date,Tweet Text,Compound Score,Postive Score,Neutral Score,Negative Score,Tweet Number
BBC,Sat Oct 26 11:18:35 +0000 2019,"RT @5liveSport: ENGLAND HAVE BEATEN THE ALL BLACKS! 🏴󠁧󠁢󠁥󠁮󠁧󠁿

They have made their first rugby World Cup final since 2007 🏉🙌

'It doesn't ge…",-0.589,0.0,0.857,0.143,132
BBC,Sat Oct 26 11:18:32 +0000 2019,"RT @bbcpress: We've got great presenters for this year's #ChildrenInNeed. Join @TessDaly, @AdeAdepitan, @grahnort, #MelGiedroyc, @MarvinHum…",0.743,0.31,0.69,0.0,133
BBC,Sat Oct 26 11:18:25 +0000 2019,RT @BBCOne: He’s got the moves! @MrDDyer #TheWall tonight at 8.20pm on BBC One and BBC iPlayer. https://t.co/2kDECkStI3,0.0,0.0,1.0,0.0,134
BBC,Sat Oct 26 11:01:06 +0000 2019,"If men were pregnant... 👶🤣
Via @BBCScotland 
https://t.co/OR9ztGGn3p",0.0,0.0,1.0,0.0,135
BBC,Sat Oct 26 10:15:17 +0000 2019,"RT @BBCFOUR: Alex is an American-Korean K-pop artist, but she faces unique challenges as a foreigner within the K-pop industry. 

#KpopIdol…",0.115,0.071,0.929,0.0,136
BBC,Sat Oct 26 10:02:13 +0000 2019,"#KPopIdols: Inside the Hit Factory. Streaming now on @BBCiPlayer.

@BBCFOUR @ldnnoise @SuperM @SMTOWNGLOBAL
https://t.co/dpjp02hOZX",0.0,0.0,1.0,0.0,137
BBC,Sat Oct 26 10:00:00 +0000 2019,"Behind the scenes in the recording studio with @SuperM 🙌

#KPopIdols @BBCFour @SMTOWNGLOBAL #SuperM #Jopping… https://t.co/SNDB64wf0D",0.0,0.0,1.0,0.0,138
BBC,Sat Oct 26 09:01:05 +0000 2019,"Come with us now on a journey through time and space. ✨
#TheMightyBoosh | @BBCThree.
https://t.co/lek9EllOXK",0.318,0.15,0.85,0.0,139
BBC,Sat Oct 26 08:59:18 +0000 2019,"RT @BBCSpringwatch: You NEED to hear this - sound on people! 👂🔊 The incredible bullfinch!

#Autumnwatch https://t.co/NT7ubxj66X",0.0,0.0,1.0,0.0,140
BBC,Sat Oct 26 08:59:15 +0000 2019,"RT @bbcstrictly: Mhwhaaaahaaaahaa. It's Halloween Week, so we got our couples in the mood with a little help from @Joe_Sugg and @BBCHolbyCi…",0.342,0.107,0.893,0.0,141
BBC,Fri Oct 25 21:30:15 +0000 2019,and how could we forget @WayV_official? 🤦‍♀️,-0.226,0.0,0.787,0.213,142
BBC,Fri Oct 25 21:23:00 +0000 2019,"Social media is a huge part of being a #Kpop fan. Which fandom do you belong to? 🙋‍♀️ 

#KPopIdols @SMTOWNGLOBAL… https://t.co/Xy4eTcatGl",0.778,0.302,0.698,0.0,143
BBC,Fri Oct 25 21:18:00 +0000 2019,"#Kpop music videos are often very high budget and very demanding to make! Do you have a favourite? 🎬 

#KPopIdols… https://t.co/sPPL0iCU7v",-0.358,0.0,0.889,0.111,144
BBC,Fri Oct 25 21:06:00 +0000 2019,"These dazzling light displays are a common sight at #KPop concerts. Have you ever taken part? ✨

#KPopIdols… https://t.co/eM0zOXyBOn",0.318,0.119,0.881,0.0,145
BBC,Fri Oct 25 21:02:00 +0000 2019,"What would you tell @B_hundred_Hyun if you saw him in a lift? 🤩 

#KPopIdols #Baekhyun @SMTOWNGLOBAL @BBCFOUR https://t.co/Fgd14V9rkH",0.0,0.0,1.0,0.0,146
BBC,Fri Oct 25 20:54:00 +0000 2019,.@SuperM are a #KPop supergroup made from members of @SHINee @weareoneEXO and @NCTsmtown_127. 🙌 Who would you have… https://t.co/dzMDDRmuAz,0.0,0.0,1.0,0.0,147
BBC,Fri Oct 25 20:36:00 +0000 2019,"What was the song that made you love #KPop? ❤️👇 

#KPopIdols @SMTOWNGLOBAL @BBCFOUR https://t.co/Pk0MCj3R3E",0.637,0.244,0.756,0.0,148
BBC,Fri Oct 25 20:27:25 +0000 2019,"RT @BBCFOUR: Is the K-Pop phenomenon ready to challenge the West's domination of the music industry? 

K-Pop Idols: Inside the Hit Factory.…",0.382,0.158,0.792,0.05,149
BBC,Fri Oct 25 20:26:03 +0000 2019,"Selfie time with @GFRDofficial!  🤳✨
K-Pop Idols: Inside The Hit Factory | 9:30pm | @BBCFour &amp; @BBCiPlayer.
#GFriend… https://t.co/i2WK4FsgoX",0.0,0.0,1.0,0.0,150
BBC,Fri Oct 25 20:12:07 +0000 2019,"A sneak preview of a recording session with @superm... ✨
#KPopIdols: Inside The Hit Factory | 9:30pm | @BBCFour &amp;… https://t.co/WG6Z7tJIMp",0.318,0.126,0.874,0.0,151
BBC,Fri Oct 25 20:01:09 +0000 2019,"Just half an hour until we go behind the scenes with some of the biggest #KPop acts in the world...
#KpopIdols: Ins… https://t.co/pHG86oFWvJ",0.0,0.0,1.0,0.0,152
BBC,Fri Oct 25 19:01:06 +0000 2019,"Tonight on @grahnort's sofa... #JasonMomoa, #EmiliaClarke, @ReginaKing and @realrossnoble, plus music from… https://t.co/qEkrB8OvyO",0.0,0.0,1.0,0.0,153
BBC,Fri Oct 25 17:30:00 +0000 2019,"How to make it in the world of #KPop 🎤 

#KPopIdols @JamesBallardie @BBCFour https://t.co/rU6nvEDcQ7",0.0,0.0,1.0,0.0,154
BBC,Fri Oct 25 17:01:07 +0000 2019,#KPopIdols follows @JamesBallardie as he travels to South Korea to explore the huge success of #KPop groups like… https://t.co/ECMllUoJEV,0.718,0.261,0.739,0.0,155
BBC,Fri Oct 25 16:01:08 +0000 2019,"Mountain rescue teams have praised the bravery of a 10-year-old boy, who climbed down a 328ft (100m) ravine to reac… https://t.co/lXeJ19ecvY",0.866,0.377,0.623,0.0,156
BBC,Fri Oct 25 15:44:09 +0000 2019,"Edward Swarthye was a respected Tudor Porter of Sir Edward Winter. This is his story. #BlackHistoryMonth

For more… https://t.co/sU2kqfN5uz",0.477,0.154,0.846,0.0,157
BBC,Fri Oct 25 15:00:30 +0000 2019,"🚨FROM 9PM - Join us as we tweet along with #KPopIdols, featuring exclusive chats with @B_hundred_Hyun and #SuperM,… https://t.co/WX4NIa1WqS",0.402,0.188,0.812,0.0,158
BBC,Fri Oct 25 13:01:05 +0000 2019,"Arnold @Schwarzenegger discovered a pile of naked men in Andy Warhol’s studio. 😂 #TGNS
https://t.co/2i9uIeV7mf",0.44,0.175,0.737,0.088,159
BBC,Fri Oct 25 12:01:06 +0000 2019,"In the line of duty Helen got shot, was stabbed, and found herself next to an exploding bomb. This is her story.
https://t.co/pgqRXUdlm3",-0.727,0.0,0.775,0.225,160
BBC,Fri Oct 25 11:01:05 +0000 2019,"The first Atlantic grey seal pups of the season have been spotted off the Northumberland coast.  😍
👉… https://t.co/ffzTsQlFfA",0.494,0.174,0.826,0.0,161
BBC,Fri Oct 25 09:06:25 +0000 2019,"RT @bbcpress: .@GaryLineker retraces his late grandfather's steps in #MyGrandadsWar, part of #RemembranceWeek across the BBC. Plus #TheySha…",0.0,0.0,1.0,0.0,162
BBC,Fri Oct 25 08:01:02 +0000 2019,"Seven great continents. One incredible Planet.
There’s no place like Earth.
#SevenWorldsOnePlanet | Starts this Sun… https://t.co/ezCOd3OfLY",0.66,0.303,0.596,0.101,163
BBC,Fri Oct 25 07:01:08 +0000 2019,"Why is there a clock in Edinburgh city centre that is deliberately (almost) never at the right time?  ❌🕰
👉… https://t.co/yDkV0TynT0",0.0,0.0,1.0,0.0,164
BBC,Fri Oct 25 06:01:04 +0000 2019,".@TNeenan wants you to know that he is Not All Men.

New podcast next from week | @BBCSounds. 🎧
https://t.co/ny4rgQaNZC",0.0,0.0,1.0,0.0,165
BBC,Thu Oct 24 18:01:08 +0000 2019,"""The best 80 quid I've ever spent!""  😉 
@Sarah_Jokes
https://t.co/EIFjd9Am0a",0.67,0.31,0.69,0.0,166
BBC,Thu Oct 24 17:01:08 +0000 2019,"This is the terrifying moment a tornado struck Dallas. 🌪️
https://t.co/nTH0WJbzy9",-0.691,0.0,0.584,0.416,167
BBC,Thu Oct 24 16:01:05 +0000 2019,"""If you know anyone who stammers, talk to them about it.""
@adam_black23
https://t.co/7iGs82D1RS",-0.202,0.0,0.87,0.13,168
BBC,Thu Oct 24 13:01:04 +0000 2019,"With so much entertainment to choose from, why can't we resist revisiting old films?  🎬
👉 https://t.co/lcs5O3neAc https://t.co/xzyzhUOTDA",0.473,0.128,0.872,0.0,169
BBC,Thu Oct 24 12:01:04 +0000 2019,"This bird - the white bellbird - is the ""world's loudest bird.""

Scientists say part of the reason it can make such… https://t.co/oQHoHbcy4I",0.0,0.0,1.0,0.0,170
BBC,Thu Oct 24 11:01:06 +0000 2019,A clip of Kylie Jenner singing 'rise and shine' to her daughter has broken the record for the fastest TikTok video… https://t.co/0KF7cbBR80,-0.477,0.0,0.866,0.134,171
BBC,Thu Oct 24 10:20:36 +0000 2019,"RT @CBeebiesHQ: Madeline shares what she learnt when her daughter Eleanor who has Down Syndrome started school 🏫

What tips would you add f…",0.296,0.087,0.913,0.0,172
BBC,Thu Oct 24 09:40:04 +0000 2019,"Seven Worlds One Planet | Sunday | 6:15pm | @BBCOne &amp; @BBCiPlayer.
https://t.co/oz4Z0pfljz",0.0,0.0,1.0,0.0,173
BBC,Thu Oct 24 09:38:22 +0000 2019,"Can this penguin survive its deadly dash to freedom?
#SevenWorldsOnePlanet https://t.co/hpXg0Tt33X",0.637,0.296,0.704,0.0,174
BBC,Thu Oct 24 07:01:07 +0000 2019,"Restaurants feel the pressure when @BegumNadiya comes in... and sometimes refuse to give her dessert!  🙅‍♀️ 🍰
https://t.co/eSjYC6xyfe",-0.767,0.0,0.69,0.31,175
BBC,Thu Oct 24 06:01:05 +0000 2019,"""The look doesn't necessarily match the accent!""

#BlackAndScottish | @BBCiPlayer.
https://t.co/GAWWLsb5F1",0.0,0.0,1.0,0.0,176
BBC,Wed Oct 23 18:01:03 +0000 2019,"30 mummies have been unearthed in Egypt's Valley of the Kings, in one of the largest discoveries in a century 

The… https://t.co/cYClxaLGKu",0.0,0.0,1.0,0.0,177
BBC,Wed Oct 23 17:01:06 +0000 2019,"Christmas crackers containing plastic toys could be on their way out, as retailers announce plans to cut down on si… https://t.co/UaVyTyA4Cc",-0.273,0.0,0.905,0.095,178
BBC,Wed Oct 23 16:01:06 +0000 2019,"What a line up on @BBCLater last week - @MarkRonson, @yebbasmith, @Sampa_The_Great, @CateLeBon,@_georgiauk and… https://t.co/jfJilvFsk6",0.0,0.0,1.0,0.0,179
BBC,Wed Oct 23 14:25:48 +0000 2019,"RT @BBCR1: The final golden ticket for Thursday's HUGE #R1TreasureHunt has now been sent to its top secret location 🎟✨

Make sure you're li…",0.73,0.254,0.746,0.0,180
BBC,Wed Oct 23 13:01:07 +0000 2019,"Wow - Aries Susanti Rahayu has set the speed climbing world record, scaling a 15m wall in less than 7 seconds!… https://t.co/Tkz8jt6LDO",0.624,0.185,0.815,0.0,181
BBC,Wed Oct 23 12:01:02 +0000 2019,"Just a swan showing off its cygnet-ure moves in a wave pool.  🌊🤘
https://t.co/uc2kiazDBK",0.0,0.0,1.0,0.0,182
BBC,Wed Oct 23 11:01:04 +0000 2019,Does the thought of no internet access fill you with dread? Take @BBCRadio4's digital dependency quiz to see how re… https://t.co/cUP7hO7IW0,-0.637,0.0,0.785,0.215,183
BBC,Wed Oct 23 10:00:28 +0000 2019,"RT @bbcstrictly: You'll want the sound on for this one! All the woahs, waahs, heys and haaas from Week Five. 🔈 #Strictly https://t.co/UqQyy…",-0.271,0.049,0.862,0.09,184
BBC,Wed Oct 23 09:02:46 +0000 2019,"A giant oak tree in Liverpool, believed to pre-date the Norman Conquest of 1066, has been crowned England's… https://t.co/DPWPgqqqY7",0.0,0.0,1.0,0.0,185
BBC,Wed Oct 23 08:01:06 +0000 2019,"Becoming Pam Shipman is the ultimate life goal.

#GavinAndStacey | @BBCThree.
https://t.co/CuOfYMly1p",0.0,0.0,1.0,0.0,186
BBC,Wed Oct 23 07:01:05 +0000 2019,"Chris the sheep, a merino famed for once being discovered with the world's heaviest fleece, has died in Australia.… https://t.co/Bbqf02lTOJ",-0.557,0.0,0.833,0.167,187
BBC,Wed Oct 23 06:01:05 +0000 2019,"Do you want to be at @BBCR1's Big Weekend, @OfficialRandL and the ALREADY SOLD OUT @GlastoFest next year?  😱

Make… https://t.co/1t2f3OBHhT",-0.67,0.046,0.747,0.206,188
BBC,Tue Oct 22 19:01:06 +0000 2019,"Fed up of young people mangling the English language? Maybe @BBCiPlayer just isn’t for you… #WastedOnSome
https://t.co/y1GZ9mkLod",0.0,0.0,1.0,0.0,189
BBC,Tue Oct 22 18:01:08 +0000 2019,"This is how I'm dressing for the rest of the year.  ❄️😬
#TheMightyBoosh | @BBCThree.
https://t.co/vmfuLMWtsm",0.0,0.0,1.0,0.0,190
BBC,Tue Oct 22 17:01:00 +0000 2019,The @bbcyoungreport competition is your chance to share something in your life or an issue that matters to you - as… https://t.co/MeK2hU8oLC,0.511,0.227,0.773,0.0,191
BBC,Tue Oct 22 16:01:04 +0000 2019,"The surprisingly ancient roots of stag nights and hen parties...
https://t.co/HpM5lEnVHq",0.296,0.18,0.82,0.0,192
BBC,Tue Oct 22 13:08:28 +0000 2019,"RT @bbcarts: ‘What does it mean to be British?’ you asked the internet. @MsMapes, helped by the people of Crawley, has the answer. In colla…",0.0,0.0,1.0,0.0,193
BBC,Tue Oct 22 13:01:04 +0000 2019,"We ❤️ Stompie the honey badger! #NaturalWorld
https://t.co/KTXDSLtwHq",0.0,0.0,1.0,0.0,194
BBC,Tue Oct 22 12:01:05 +0000 2019,"This is the entire 35-minute trip through the channel tunnel condensed into just over a minute. 🚄🛤🌊🐟🦐
The Channel T… https://t.co/8qvu8mQBlq",0.0,0.0,1.0,0.0,195
BBC,Tue Oct 22 11:04:12 +0000 2019,"This diagram illustrates Dunbar’s number, which suggests that we can only really maintain about 150 connections at… https://t.co/AcegzgBGsV",0.077,0.071,0.929,0.0,196
BBC,Tue Oct 22 08:01:06 +0000 2019,"""I think it’s really important for us to learn how to be able to be open and speak.""

@BegumNadiya speaks about wha… https://t.co/TJHAWSan4N",0.272,0.087,0.913,0.0,197
BBC,Tue Oct 22 06:01:01 +0000 2019,"You know that feeling when you're covering a @taylorswift13 song for @BBCCiN and she walks in...?
Well,… https://t.co/kFCi6WSskt",0.128,0.086,0.914,0.0,198
BBC,Mon Oct 21 19:01:06 +0000 2019,"Eating rocks, licking old buildings and craving anthills - Pica is an eating disorder affecting many pregnant women… https://t.co/mmD6MxR1M1",-0.402,0.0,0.863,0.137,199
BBC,Mon Oct 21 18:01:07 +0000 2019,"Would you pick up a hitchhiking robot?  😀🤖 #QI
https://t.co/rkI091peM5",0.0,0.0,1.0,0.0,200
BBC,Mon Oct 21 17:01:03 +0000 2019,".@BBCPanorama has investigated the secretive world of fund managers.  💰

Can You Trust the Billion Pound Investors?… https://t.co/FvUaEdFVnn",0.511,0.155,0.845,0.0,201
BBC,Mon Oct 21 16:01:06 +0000 2019,"""She matters more than she can ever know.""

This autumn, one child will change worlds. 
#HisDarkMaterials | Sunday… https://t.co/tutLzafpAm",0.026,0.061,0.939,0.0,202
BBC,Mon Oct 21 14:47:42 +0000 2019,"RT @BBC6Music: Today would have been Carrie Fisher’s birthday.

Back in 1977 #CarrieFisher spoke to BBC Nationwide. 📼 @BBCArchive  https://…",0.0,0.0,1.0,0.0,203
BBC,Mon Oct 21 13:01:06 +0000 2019,"How it feels to be the only person on a dating app for miles around... 💔
👉 https://t.co/OcbZnBPOah https://t.co/F19GIP2Zdi",-0.477,0.0,0.871,0.129,204
BBC,Mon Oct 21 12:01:07 +0000 2019,"The world has changed significantly since many of these men were imprisoned. Before they’re released, they use virt… https://t.co/iWvXmjSfDD",-0.459,0.0,0.857,0.143,205
BBC,Mon Oct 21 11:01:07 +0000 2019,"Meet @bbc100women's most inspirational women of 2019. 💪 #100women
👉 https://t.co/L1T4DAjapL https://t.co/2Gjl2TyxPQ",0.556,0.193,0.807,0.0,206
BBC,Mon Oct 21 09:50:57 +0000 2019,RT @BBCiPlayer: Fed up of young people mangling the English language? Maybe BBC iPlayer just isn’t for you… #WastedOnSome https://t.co/YsvD…,0.0,0.0,1.0,0.0,207
BBC,Mon Oct 21 09:01:08 +0000 2019,"It's the Newbies Guide to Yoga! #MondayMotivation 🧘‍♂️
@Scottishyogaboy @GrantedAccess_
https://t.co/YIfrtNy7CK",0.0,0.0,1.0,0.0,208
BBC,Mon Oct 21 08:01:00 +0000 2019,"Little Mix are looking for incredible singers to become part of a new band to support them on tour.  🎤🎵

To apply,… https://t.co/M5UlPuBSXJ",0.402,0.114,0.886,0.0,209
BBC,Mon Oct 21 07:01:04 +0000 2019,"Who actually gets the money when you tip?  💵
👉 https://t.co/CNU4t3iogG https://t.co/e84p4k6nxY",0.0,0.0,1.0,0.0,210
BBC,Sun Oct 20 17:01:05 +0000 2019,"Meet the man who has dedicated his life to saving the Great Barrier Reef.  🐠
https://t.co/MuT45N1D3l",0.765,0.314,0.619,0.066,211
BBC,Sun Oct 20 16:01:03 +0000 2019,"How did @LadyGaga and @MarkRonson write Shallow from 'A Star is Born'? Here's the inside story... 🎸🎶
https://t.co/vELzq5tdSw",0.0,0.0,1.0,0.0,212
BBC,Sun Oct 20 14:01:03 +0000 2019,"Each year, a third of all food produced - worth around $1 trillion - is lost or wasted, according to the UN Food an… https://t.co/ik0Kw6fdsD",-0.557,0.072,0.72,0.208,213
BBC,Sun Oct 20 14:01:03 +0000 2019,"I think my favourite kind village is one made entirely of cake.  🍰😋
https://t.co/zGXd0X3q81",0.527,0.221,0.779,0.0,214
BBC,Sun Oct 20 13:01:03 +0000 2019,"This bar in the Yukon serves a cocktail with a human toe in it. 🤢🍹 
#TheAmericas | @simon_reeve
https://t.co/QDc98m7yVG",0.0,0.0,1.0,0.0,215
BBC,Sun Oct 20 12:00:00 +0000 2019,"Throughout British history, many potent and valuable black individuals have been forgotten, overlooked or erased.… https://t.co/RPrGQNcjwd",0.273,0.162,0.681,0.157,216
BBC,Sun Oct 20 11:01:08 +0000 2019,"Noble knight of the round spectacles, @AlanCarr, is off on his very first quest!  👓🏆😂 #QI
https://t.co/m4crMDG9Zt",0.509,0.171,0.829,0.0,217
BBC,Sun Oct 20 10:01:10 +0000 2019,These famous faces did an INCREDIBLE job of recording this year's @BBCCiN #GotItCovered album - we can't wait for y… https://t.co/ujRn6298xC,0.0,0.0,1.0,0.0,218
BBC,Sun Oct 20 09:01:03 +0000 2019,"Black nail polish on a bride? Tidy.  💅🖤
#GavinAndStacey | @BBCThree.
https://t.co/iQ9V4F92EA",0.0,0.0,1.0,0.0,219
BBC,Sat Oct 19 17:01:03 +0000 2019,"""I was told I was too dark to be on television.""

@Lupita_Nyongo talks to #Newsnight about her experience of colour… https://t.co/EDDwfH0Pzh",0.0,0.0,1.0,0.0,220
BBC,Sat Oct 19 16:01:06 +0000 2019,"A couple in the US found a surprise stash of hundreds of walnuts hidden under their car bonnet, by some very resour… https://t.co/hnLzWtz0jq",0.273,0.095,0.905,0.0,221
BBC,Sat Oct 19 15:01:05 +0000 2019,"'Such a brilliant coming-of-age story'. 

@Lin_Manuel takes us behind the scenes of #HisDarkMaterials...
https://t.co/2TNfDl7f9k",0.586,0.241,0.759,0.0,222
BBC,Sat Oct 19 15:01:05 +0000 2019,"These doctors have truly seen it all.   👀
Junior Doctors: On The Frontline | @BBCThree.
https://t.co/HODnIbyLqp",0.44,0.172,0.828,0.0,223
BBC,Sat Oct 19 13:01:05 +0000 2019,"Who are we? 🤔
Why do we kiss? 😙
Why do cats lick us? 🐱

Things got deep with @RealChalamet on the Overthinkers Hotl… https://t.co/FsENx1g68K",0.876,0.264,0.736,0.0,224
BBC,Sat Oct 19 12:01:08 +0000 2019,"American drama series #LookingForAlaska, based on John Green’s award-winning coming of age novel, has just landed e… https://t.co/crMXXqh1Oj",0.318,0.119,0.881,0.0,225
BBC,Sat Oct 19 11:01:06 +0000 2019,"It's shocking how much food we waste.  🍏🥖🚮
https://t.co/l4KgjTgUb2",-0.67,0.0,0.56,0.44,226
BBC,Sat Oct 19 10:01:04 +0000 2019,"Paul Rudd and @lennyhenry are HUGE @Elbow fans!   ✨🎶

https://t.co/hZBDEmU9AW",0.515,0.27,0.73,0.0,227
BBC,Sat Oct 19 09:01:07 +0000 2019,"Get ready to take a closer look at our extraordinary planet.  🌎
#SevenWorldsOnePlanet with Sir David Attenborough.… https://t.co/pSBFBQUHPs",0.361,0.122,0.878,0.0,228
BBC,Fri Oct 18 19:01:00 +0000 2019,Joining @grahnort for #TheGNShow tonight... ⭐️Debbie Harry (@BlondieOfficial) ⭐️Arnold @Schwarzenegger ⭐️… https://t.co/EAomNdBoGu,0.0,0.0,1.0,0.0,229
BBC,Fri Oct 18 18:01:06 +0000 2019,".@RobBrydon is back to host a brand new series of #WouldILieToYou, with Lee Mack, @RealDMitchell, @GabbyLogan,… https://t.co/nrPLzmBiwB",0.0,0.0,1.0,0.0,230
BBC,Fri Oct 18 17:01:05 +0000 2019,"Coughs and rashes are TOO cute. 🤒😍😂 #TheMashReport
https://t.co/JgId4CHRWz",0.459,0.273,0.727,0.0,231
BBC,Fri Oct 18 16:01:06 +0000 2019,"I wish I had even half of Celine's talent.  ❤️
#SummerHeightsHigh | @BBCThree.
https://t.co/4vVQaRUi2F",0.67,0.355,0.645,0.0,232
BBC,Fri Oct 18 15:15:05 +0000 2019,"RT @BBCOne: Little Mix are looking for incredible singers to become part of a new band to support them on tour. 🎤🎵

To apply, head to 👉 htt…",0.402,0.085,0.915,0.0,233
BBC,Fri Oct 18 15:14:47 +0000 2019,@BBCOne @LittleMix We cannot WAIT. 👏,0.0,0.0,1.0,0.0,234
BBC,Fri Oct 18 15:14:07 +0000 2019,"RT @BBCFrontRow: Gavin Hood, director of Tsotsi and Eye in the Sky, discusses his new film, Official Secrets, which stars Keira Knightley a…",0.0,0.0,1.0,0.0,235
BBC,Fri Oct 18 15:13:41 +0000 2019,"RT @BBCNewsnight: 🚨 Parliament sits tomorrow which means, we do too! 

🚨 We'll be live from Westminster digesting the results of that cruci…",0.0,0.0,1.0,0.0,236
BBC,Fri Oct 18 15:13:21 +0000 2019,"RT @BBC_Teach: ""Britain is, of course, an island and always has been... right?"" 

@lizbonnin introduces some of her favourite geography cli…",0.0,0.0,1.0,0.0,237
BBC,Fri Oct 18 15:12:55 +0000 2019,"RT @BBCRadio3: The first five works from the @MuseumModernArt featured in #TheWayISeeIt.
Astrophysicist @JannaLevin puts Van Gogh's gloriou…",0.0,0.0,1.0,0.0,238
BBC,Fri Oct 18 15:11:35 +0000 2019,"RT @BBCLater: We kicked off a new series last night!

👏👏:
@MarkRonson &amp; @YebbaSmith
@Sampa_The_Great
@CateLeBon
@_GeorgiaUK
@PPArnold1

Cat…",0.0,0.0,1.0,0.0,239
BBC,Fri Oct 18 14:31:32 +0000 2019,"RT @HackerTDog: Get that #FridayFeeling by watching my @bbcstrictly film right here:
https://t.co/EdEeCCBTUL
As a little taster enjoy me fa…",0.444,0.14,0.86,0.0,240
BBC,Fri Oct 18 13:58:31 +0000 2019,"RT @BBCSport: Incredible news 🎉

⚽ FIFA have confirmed that a record-breaking 1.12 billion viewers watched the 2019 Women's World Cup! 🏆

R…",0.457,0.115,0.885,0.0,241
BBC,Fri Oct 18 13:01:07 +0000 2019,"""The Mona Lisa is an AVERAGE painting!""  🖼🙅‍♀️😯

Paul Rudd played Unpopular Opinion with @gregjames and now we just… https://t.co/jLbetCALzk",0.4,0.124,0.876,0.0,242
BBC,Fri Oct 18 12:11:35 +0000 2019,"RT @bbcgetinspired: Fancy going to #SPOTY? 🍾

Know a sporting #UnsungHero? 

Nominate them now and you could be seeing them on the red carp…",0.0,0.0,1.0,0.0,243
BBC,Fri Oct 18 12:09:08 +0000 2019,"RT @5liveSport: The #RWC2019 quarter finals kick off tomorrow! 🙌

So #bbcrugby commentator Andrew Cotter decided to preview all the games a…",0.0,0.0,1.0,0.0,244
BBC,Fri Oct 18 12:08:57 +0000 2019,"RT @bbcarts: “Kaleidoscopic visions of joy as hypnotic and rapturously beautiful and strange as anything from nature or surrealist art.”

T…",0.832,0.338,0.599,0.063,245
BBC,Fri Oct 18 12:01:02 +0000 2019,"Flowers are Kenya’s second-largest export, with more than two million people working in the industry.   💐
https://t.co/wISAo4WlrN",0.0,0.0,1.0,0.0,246
BBC,Fri Oct 18 11:01:04 +0000 2019,"When Ann Ming’s daughter was murdered and the killer walked free, she fiercely campaigned to change an 800-year-old… https://t.co/1dhsVGGguE",-0.751,0.118,0.571,0.311,247
BBC,Fri Oct 18 08:01:03 +0000 2019,"Are you Welsh and living in England? This video is for you... 🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿
https://t.co/rzjLJQSgWy",0.0,0.0,1.0,0.0,248
BBC,Fri Oct 18 07:15:44 +0000 2019,"RT @BBC_Teach: What are your top tips for speaking to parents?

Teachers, including @positivteacha, @thosethatcan, @MrPranPatel and @moggy1…",0.202,0.096,0.904,0.0,249
BBC,Fri Oct 18 07:01:02 +0000 2019,"Technology used by engineers to listen for faults in bridges could be used to diagnose 'noisy' arthritic knees, a s… https://t.co/klAHAt3YhK",-0.477,0.0,0.86,0.14,250
BBC,Fri Oct 18 06:01:03 +0000 2019,"There's a lot more to @standupfarmer than just tractors, neeps and tatties...  🚜🥔🏃‍♂️

#TheFarm | @BBCiPlayer. 
https://t.co/nmLSmqGwh2",0.0,0.0,1.0,0.0,251
BBC,Thu Oct 17 20:01:04 +0000 2019,"The joys of posting videos on the internet.  ❤️
@charlieparked
https://t.co/xLtru9EWx4",0.494,0.225,0.775,0.0,252
BBC,Thu Oct 17 19:01:04 +0000 2019,"#LaterLive with #JoolsHolland is back for a 54th series tonight !  👏
@MarkRonson joins female artists making their… https://t.co/w3fF3rf9yH",0.0,0.0,1.0,0.0,253
BBC,Thu Oct 17 18:01:04 +0000 2019,"Here are six songs that writer @neilhimself told @BBC6Music he loves... ❤️🎶
👉 https://t.co/mzl8eFlacP https://t.co/tG674n3A5O",0.0,0.0,1.0,0.0,254
BBC,Thu Oct 17 16:55:05 +0000 2019,"RT @BBCScotland: ""He does feel like a miracle.""

Innes was born at 23 weeks – just two days after the threshold at which life support is us…",0.637,0.184,0.816,0.0,255
BBC,Thu Oct 17 16:50:02 +0000 2019,"RT @BBCRadio2: When you invite some of the UK's finest musicians to pay tribute to @thebeatles, there's no better venue than @AbbeyRoad Stu…",0.226,0.166,0.701,0.133,256
BBC,Thu Oct 17 16:01:09 +0000 2019,"""Am I supposed to be made of steel?"" 

A spoken word poem on how depression can feel. By @1Mcleish.
https://t.co/urYHwIC2bA",-0.572,0.0,0.821,0.179,257
BBC,Thu Oct 17 15:36:33 +0000 2019,"RT @bbcasiannetwork: 🕺🏾 @fidpal's sorted his demo, have you done yours yet? (💃🏽 @HarpreetUK 🎶 @DJAmritBharj) #TheBhangraProject https://t.c…",0.0,0.0,1.0,0.0,258
BBC,Thu Oct 17 15:02:00 +0000 2019,Mary Fillis was brought over from Spain to England as a child. Over the years she went from being a servant to a sk… https://t.co/IiY2prwM1b,0.0,0.0,1.0,0.0,259
BBC,Thu Oct 17 13:01:06 +0000 2019,"After suffering a stroke, Graham hasn’t said a word for two years. Now, thanks to an inventor and some home videos,… https://t.co/Y4f10sxj2k",-0.052,0.121,0.75,0.129,260
BBC,Thu Oct 17 12:25:52 +0000 2019,"RT @cbbc: Gold Badge Alert! 🎉 Raheem Sterling is awarded a Gold #BluePeter badge for being such an inspiring sport hero! ⚽️ 
@ManCity https…",0.927,0.434,0.566,0.0,261
